month,weekday,is_holiday,site,hist_avg_tourists,hist_avg_temp,hist_avg_precip,hist_event_count,hist_trend_score,tourists,date,condition
6,0,0,Auli,298.7142857142857,11.342857142857142,0.9142857142857143,0.2857142857142857,56.0,329,2020-06-08,Overcrowded
6,1,0,Auli,261.2857142857143,10.742857142857144,1.2857142857142858,0.0,54.285714285714285,262,2020-06-09,Suitable
6,2,0,Auli,321.57142857142856,9.014285714285714,1.0142857142857145,0.2857142857142857,40.57142857142857,241,2020-06-10,Suitable
6,3,0,Auli,263.57142857142856,8.157142857142857,0.8428571428571427,0.0,49.714285714285715,272,2020-06-11,Suitable
6,4,0,Auli,298.85714285714283,9.4,1.6,0.14285714285714285,65.42857142857143,256,2020-06-12,Suitable
6,5,0,Auli,291.7142857142857,10.185714285714285,1.1428571428571428,0.0,45.142857142857146,328,2020-06-13,Overcrowded
6,6,0,Auli,286.0,10.1,1.1,0.7142857142857143,39.714285714285715,293,2020-06-14,Suitable
6,0,0,Auli,299.14285714285717,10.914285714285713,0.6428571428571429,0.0,38.857142857142854,259,2020-06-15,Suitable
6,1,0,Auli,319.2857142857143,8.942857142857143,1.0,0.7142857142857143,45.57142857142857,283,2020-06-16,Suitable
6,2,0,Auli,274.42857142857144,9.528571428571428,0.5857142857142856,0.42857142857142855,40.57142857142857,231,2020-06-17,Suitable
6,3,0,Auli,302.14285714285717,10.914285714285715,1.4142857142857141,0.2857142857142857,50.57142857142857,220,2020-06-18,Suitable
6,4,0,Auli,278.2857142857143,11.057142857142859,0.8142857142857143,0.2857142857142857,56.285714285714285,308,2020-06-19,Overcrowded
6,5,0,Auli,286.85714285714283,11.2,0.6857142857142857,0.14285714285714285,52.42857142857143,257,2020-06-20,Suitable
6,6,0,Auli,304.0,10.957142857142857,0.7571428571428571,0.2857142857142857,51.142857142857146,329,2020-06-21,Overcrowded
6,0,0,Auli,312.0,10.585714285714287,0.9428571428571428,0.42857142857142855,51.142857142857146,374,2020-06-22,Overcrowded
6,1,0,Auli,305.7142857142857,8.657142857142857,0.9714285714285714,0.2857142857142857,47.0,367,2020-06-23,Overcrowded
6,2,0,Auli,294.57142857142856,9.200000000000001,1.385714285714286,0.2857142857142857,52.857142857142854,342,2020-06-24,Overcrowded
6,3,0,Auli,287.42857142857144,8.885714285714286,0.7571428571428571,0.0,57.857142857142854,300,2020-06-25,Suitable
6,4,0,Auli,305.42857142857144,11.499999999999998,1.2714285714285716,0.2857142857142857,58.142857142857146,305,2020-06-26,Overcrowded
6,5,0,Auli,297.2857142857143,11.028571428571428,1.3000000000000003,0.0,50.857142857142854,264,2020-06-27,Suitable
6,6,0,Auli,330.7142857142857,8.87142857142857,1.2285714285714284,0.5714285714285714,60.0,387,2020-06-28,Overcrowded
6,0,0,Auli,295.85714285714283,10.4,1.3142857142857143,0.14285714285714285,39.714285714285715,272,2020-06-29,Suitable
6,1,0,Auli,327.7142857142857,11.542857142857144,1.4142857142857141,0.14285714285714285,46.857142857142854,258,2020-06-30,Suitable
7,2,0,Auli,207.57142857142858,4.557142857142856,5.942857142857143,0.0,46.0,132,2020-07-01,Mild
7,3,0,Auli,185.85714285714286,4.614285714285715,5.642857142857143,0.14285714285714285,48.42857142857143,227,2020-07-02,Suitable
7,4,0,Auli,177.42857142857142,5.328571428571428,6.071428571428571,0.42857142857142855,48.42857142857143,88,2020-07-03,Mild
7,5,0,Auli,200.85714285714286,4.771428571428571,6.442857142857144,0.14285714285714285,43.714285714285715,212,2020-07-04,Suitable
7,6,0,Auli,215.71428571428572,4.242857142857144,5.428571428571429,0.42857142857142855,57.42857142857143,251,2020-07-05,Suitable
7,0,0,Auli,188.42857142857142,5.485714285714286,5.642857142857143,0.0,46.857142857142854,169,2020-07-06,Mild
7,1,0,Auli,185.14285714285714,4.042857142857143,6.457142857142856,0.14285714285714285,67.42857142857143,178,2020-07-07,Mild
7,2,0,Auli,230.42857142857142,4.071428571428571,5.185714285714285,0.2857142857142857,46.142857142857146,206,2020-07-08,Suitable
7,3,0,Auli,195.28571428571428,3.9142857142857146,5.742857142857143,0.14285714285714285,40.142857142857146,233,2020-07-09,Suitable
7,4,0,Auli,206.14285714285714,6.014285714285714,5.485714285714286,0.0,70.28571428571429,185,2020-07-10,Mild
7,5,0,Auli,204.57142857142858,6.1571428571428575,5.985714285714286,0.14285714285714285,41.57142857142857,291,2020-07-11,Suitable
7,6,0,Auli,182.14285714285714,5.728571428571429,6.042857142857143,0.0,51.42857142857143,140,2020-07-12,Mild
7,0,0,Auli,183.57142857142858,5.742857142857143,5.9,0.0,62.142857142857146,115,2020-07-13,Mild
7,1,0,Auli,204.0,5.385714285714285,5.628571428571428,0.42857142857142855,41.857142857142854,249,2020-07-14,Suitable
7,2,0,Auli,223.0,4.828571428571428,6.014285714285713,0.14285714285714285,48.714285714285715,203,2020-07-15,Suitable
7,3,0,Auli,209.28571428571428,4.757142857142858,5.985714285714286,0.0,49.142857142857146,224,2020-07-16,Suitable
7,4,0,Auli,237.57142857142858,5.485714285714285,6.1,0.14285714285714285,36.142857142857146,194,2020-07-17,Mild
7,5,0,Auli,198.85714285714286,5.628571428571429,6.328571428571428,0.14285714285714285,56.142857142857146,174,2020-07-18,Mild
7,6,0,Auli,202.85714285714286,4.728571428571428,6.4142857142857155,0.2857142857142857,41.857142857142854,131,2020-07-19,Mild
7,0,0,Auli,192.71428571428572,6.385714285714286,5.885714285714285,0.0,55.57142857142857,126,2020-07-20,Mild
7,1,0,Auli,209.71428571428572,5.7,6.0,0.14285714285714285,52.57142857142857,207,2020-07-21,Suitable
7,2,0,Auli,206.14285714285714,5.0,5.942857142857143,0.14285714285714285,50.285714285714285,200,2020-07-22,Suitable
7,3,0,Auli,184.71428571428572,4.228571428571429,5.6571428571428575,0.14285714285714285,49.285714285714285,204,2020-07-23,Suitable
7,4,0,Auli,200.42857142857142,4.985714285714286,5.985714285714285,0.2857142857142857,49.857142857142854,144,2020-07-24,Mild
7,5,0,Auli,179.57142857142858,5.6,5.557142857142857,0.14285714285714285,63.285714285714285,166,2020-07-25,Mild
7,6,0,Auli,204.14285714285714,6.014285714285714,5.7,0.5714285714285714,45.857142857142854,193,2020-07-26,Mild
7,0,0,Auli,205.85714285714286,5.685714285714286,6.514285714285714,0.2857142857142857,60.857142857142854,242,2020-07-27,Suitable
7,1,0,Auli,192.28571428571428,3.6000000000000005,5.714285714285714,0.0,42.285714285714285,168,2020-07-28,Mild
7,2,0,Auli,190.14285714285714,6.228571428571429,5.814285714285715,0.14285714285714285,43.57142857142857,152,2020-07-29,Mild
7,3,0,Auli,159.71428571428572,5.085714285714286,5.642857142857143,0.2857142857142857,41.857142857142854,150,2020-07-30,Mild
7,4,0,Auli,178.71428571428572,6.414285714285714,6.228571428571429,0.0,36.57142857142857,196,2020-07-31,Mild
8,5,1,Auli,179.57142857142858,0.014285714285714235,6.242857142857142,0.14285714285714285,49.285714285714285,215,2020-08-01,Suitable
8,6,0,Auli,209.28571428571428,0.857142857142857,6.1,0.14285714285714285,43.42857142857143,193,2020-08-02,Mild
8,0,0,Auli,216.14285714285714,-0.31428571428571433,5.728571428571428,0.14285714285714285,42.42857142857143,255,2020-08-03,Suitable
8,1,0,Auli,197.57142857142858,1.157142857142857,6.514285714285714,0.42857142857142855,49.42857142857143,271,2020-08-04,Suitable
8,2,0,Auli,218.42857142857142,-0.4857142857142857,6.257142857142858,0.42857142857142855,46.285714285714285,195,2020-08-05,Mild
8,3,0,Auli,194.0,0.18571428571428564,5.857142857142857,0.2857142857142857,45.42857142857143,193,2020-08-06,Mild
8,4,0,Auli,198.57142857142858,0.9000000000000001,6.1571428571428575,0.42857142857142855,45.285714285714285,207,2020-08-07,Suitable
8,5,0,Auli,221.14285714285714,-0.0285714285714286,5.171428571428572,0.14285714285714285,62.142857142857146,251,2020-08-08,Suitable
8,6,0,Auli,216.57142857142858,1.8571428571428572,6.114285714285714,0.0,45.857142857142854,240,2020-08-09,Suitable
8,0,0,Auli,211.0,-2.3142857142857145,6.028571428571429,0.0,53.57142857142857,205,2020-08-10,Suitable
8,1,0,Auli,225.57142857142858,0.0571428571428572,5.6000000000000005,0.0,51.285714285714285,238,2020-08-11,Suitable
8,2,1,Auli,235.42857142857142,1.0142857142857145,6.285714285714286,0.0,47.857142857142854,199,2020-08-12,Suitable
8,3,0,Auli,192.85714285714286,0.3000000000000001,5.942857142857143,0.14285714285714285,61.285714285714285,104,2020-08-13,Mild
8,4,0,Auli,189.71428571428572,0.028571428571428532,6.1000000000000005,0.42857142857142855,43.57142857142857,199,2020-08-14,Suitable
8,5,1,Auli,174.14285714285714,0.7000000000000001,5.942857142857143,0.14285714285714285,49.0,139,2020-08-15,Mild
8,6,0,Auli,172.85714285714286,1.5571428571428572,5.871428571428572,0.0,37.57142857142857,213,2020-08-16,Suitable
8,0,0,Auli,206.0,1.1714285714285713,5.242857142857143,0.42857142857142855,34.57142857142857,151,2020-08-17,Mild
8,1,0,Auli,193.42857142857142,0.4428571428571429,5.8,0.0,57.0,224,2020-08-18,Suitable
8,2,0,Auli,200.28571428571428,0.09999999999999998,6.471428571428572,0.5714285714285714,38.142857142857146,208,2020-08-19,Suitable
8,3,0,Auli,200.71428571428572,-1.0285714285714285,5.528571428571429,0.0,56.714285714285715,118,2020-08-20,Mild
8,4,0,Auli,191.14285714285714,-1.3428571428571427,6.614285714285714,0.2857142857142857,46.857142857142854,111,2020-08-21,Mild
8,5,0,Auli,181.85714285714286,0.8571428571428571,5.6571428571428575,0.5714285714285714,55.714285714285715,193,2020-08-22,Mild
8,6,0,Auli,207.0,-0.10000000000000013,6.328571428571428,0.0,62.57142857142857,242,2020-08-23,Suitable
8,0,0,Auli,201.85714285714286,-1.6714285714285715,6.014285714285714,0.0,48.142857142857146,268,2020-08-24,Suitable
8,1,0,Auli,206.42857142857142,-0.1857142857142857,6.2,0.14285714285714285,50.714285714285715,221,2020-08-25,Suitable
8,2,0,Auli,198.57142857142858,0.41428571428571426,6.014285714285714,0.42857142857142855,52.285714285714285,162,2020-08-26,Mild
8,3,0,Auli,171.42857142857142,-0.8285714285714285,5.799999999999999,0.14285714285714285,55.42857142857143,93,2020-08-27,Mild
8,4,0,Auli,189.57142857142858,0.12857142857142861,5.8,0.14285714285714285,47.714285714285715,184,2020-08-28,Mild
8,5,0,Auli,184.85714285714286,-1.7285714285714284,5.671428571428572,0.0,54.142857142857146,118,2020-08-29,Mild
8,6,1,Auli,212.57142857142858,-0.6142857142857144,5.5,0.2857142857142857,60.857142857142854,138,2020-08-30,Mild
8,0,0,Auli,221.28571428571428,-0.28571428571428586,5.585714285714286,0.2857142857142857,41.0,108,2020-08-31,Mild
9,1,0,Auli,296.2857142857143,-5.242857142857143,1.6285714285714283,0.0,62.0,358,2020-09-01,Overcrowded
9,2,0,Auli,343.57142857142856,-2.4714285714285715,0.6714285714285715,0.0,43.57142857142857,367,2020-09-02,Overcrowded
9,3,0,Auli,319.0,-4.071428571428571,0.9000000000000001,0.0,54.57142857142857,362,2020-09-03,Overcrowded
9,4,0,Auli,305.42857142857144,-3.3285714285714283,1.642857142857143,0.0,55.857142857142854,351,2020-09-04,Overcrowded
9,5,0,Auli,308.2857142857143,-4.071428571428571,1.9857142857142858,0.14285714285714285,49.142857142857146,304,2020-09-05,Overcrowded
9,6,0,Auli,268.14285714285717,-1.5999999999999999,0.7714285714285715,0.0,45.857142857142854,266,2020-09-06,Suitable
9,0,0,Auli,317.57142857142856,-4.171428571428572,1.8142857142857143,0.2857142857142857,58.857142857142854,356,2020-09-07,Overcrowded
9,1,0,Auli,312.7142857142857,-3.6571428571428575,0.7142857142857142,0.14285714285714285,48.857142857142854,340,2020-09-08,Overcrowded
9,2,0,Auli,301.0,-3.4285714285714284,1.1,0.42857142857142855,47.57142857142857,374,2020-09-09,Overcrowded
9,3,0,Auli,283.7142857142857,-2.1714285714285717,0.5428571428571429,0.2857142857142857,48.142857142857146,273,2020-09-10,Suitable
9,4,0,Auli,304.2857142857143,-4.0285714285714285,2.0285714285714285,0.14285714285714285,48.57142857142857,260,2020-09-11,Suitable
9,5,0,Auli,291.57142857142856,-2.6285714285714286,1.3285714285714287,0.0,44.714285714285715,272,2020-09-12,Suitable
9,6,0,Auli,326.42857142857144,-4.228571428571429,0.7714285714285715,0.42857142857142855,63.0,281,2020-09-13,Suitable
9,0,0,Auli,315.7142857142857,-3.9857142857142853,1.042857142857143,0.2857142857142857,42.0,339,2020-09-14,Overcrowded
9,1,0,Auli,269.0,-3.757142857142857,1.1428571428571428,0.14285714285714285,45.42857142857143,292,2020-09-15,Suitable
9,2,0,Auli,288.2857142857143,-4.914285714285714,1.2142857142857142,0.5714285714285714,65.71428571428571,313,2020-09-16,Overcrowded
9,3,0,Auli,271.85714285714283,-2.8428571428571425,0.7285714285714285,0.2857142857142857,48.285714285714285,225,2020-09-17,Suitable
9,4,0,Auli,306.85714285714283,-1.957142857142857,0.6857142857142857,0.2857142857142857,48.0,283,2020-09-18,Suitable
9,5,0,Auli,311.2857142857143,-1.9285714285714284,1.2428571428571427,0.2857142857142857,58.857142857142854,206,2020-09-19,Suitable
9,6,0,Auli,273.57142857142856,-3.1714285714285717,1.0142857142857142,0.5714285714285714,52.714285714285715,262,2020-09-20,Suitable
9,0,0,Auli,304.14285714285717,-4.871428571428572,1.5285714285714285,0.14285714285714285,63.714285714285715,317,2020-09-21,Overcrowded
9,1,0,Auli,300.85714285714283,-2.4285714285714284,1.157142857142857,0.14285714285714285,48.857142857142854,221,2020-09-22,Suitable
9,2,0,Auli,306.2857142857143,-4.042857142857143,1.542857142857143,0.14285714285714285,43.0,309,2020-09-23,Overcrowded
9,3,0,Auli,305.2857142857143,-6.471428571428572,1.1,0.42857142857142855,38.0,362,2020-09-24,Overcrowded
9,4,0,Auli,297.14285714285717,-1.9142857142857144,1.4857142857142858,0.0,51.142857142857146,303,2020-09-25,Overcrowded
9,5,0,Auli,280.57142857142856,-3.8714285714285714,0.8571428571428571,0.14285714285714285,55.857142857142854,292,2020-09-26,Suitable
9,6,0,Auli,284.85714285714283,-3.628571428571429,0.8142857142857143,0.0,37.714285714285715,259,2020-09-27,Suitable
9,0,0,Auli,292.7142857142857,-2.914285714285714,1.1714285714285713,0.2857142857142857,54.0,322,2020-09-28,Overcrowded
9,1,0,Auli,309.14285714285717,-5.314285714285714,0.9142857142857144,0.42857142857142855,46.0,330,2020-09-29,Overcrowded
9,2,0,Auli,314.7142857142857,-4.828571428571428,0.39999999999999997,0.14285714285714285,62.0,308,2020-09-30,Overcrowded
10,3,0,Auli,291.42857142857144,-5.028571428571428,0.8857142857142856,1.1428571428571428,56.285714285714285,272,2020-10-01,Suitable
10,4,1,Auli,315.57142857142856,-5.042857142857144,0.9142857142857144,1.4285714285714286,42.857142857142854,296,2020-10-02,Suitable
10,5,0,Auli,310.0,-5.4142857142857155,1.9000000000000001,0.7142857142857143,58.857142857142854,336,2020-10-03,Overcrowded
10,6,0,Auli,299.57142857142856,-6.057142857142856,1.4,1.1428571428571428,53.42857142857143,236,2020-10-04,Suitable
10,0,0,Auli,301.7142857142857,-5.485714285714286,1.0142857142857142,0.42857142857142855,42.57142857142857,256,2020-10-05,Suitable
10,1,0,Auli,318.42857142857144,-3.6000000000000005,1.2714285714285716,0.2857142857142857,52.42857142857143,260,2020-10-06,Suitable
10,2,0,Auli,272.7142857142857,-5.828571428571428,1.3714285714285714,1.1428571428571428,35.857142857142854,353,2020-10-07,Overcrowded
10,3,0,Auli,304.14285714285717,-5.928571428571429,1.2285714285714284,1.5714285714285714,44.857142857142854,296,2020-10-08,Suitable
10,4,0,Auli,301.7142857142857,-3.0,1.2142857142857142,1.2857142857142858,58.714285714285715,336,2020-10-09,Overcrowded
10,5,0,Auli,277.2857142857143,-5.214285714285714,1.657142857142857,0.7142857142857143,34.714285714285715,250,2020-10-10,Suitable
10,6,0,Auli,284.2857142857143,-4.942857142857143,1.114285714285714,1.2857142857142858,51.57142857142857,358,2020-10-11,Overcrowded
10,0,0,Auli,291.42857142857144,-6.114285714285714,1.7285714285714284,0.42857142857142855,46.714285714285715,314,2020-10-12,Overcrowded
10,1,0,Auli,295.85714285714283,-6.528571428571429,1.2857142857142858,1.2857142857142858,44.42857142857143,292,2020-10-13,Suitable
10,2,0,Auli,308.7142857142857,-5.171428571428572,0.9285714285714286,0.8571428571428571,58.0,317,2020-10-14,Overcrowded
10,3,0,Auli,306.85714285714283,-5.8999999999999995,1.7857142857142858,0.5714285714285714,44.42857142857143,260,2020-10-15,Suitable
10,4,0,Auli,276.14285714285717,-4.971428571428571,0.5714285714285714,0.42857142857142855,49.0,315,2020-10-16,Overcrowded
10,5,0,Auli,279.7142857142857,-5.142857142857143,1.742857142857143,0.8571428571428571,44.857142857142854,240,2020-10-17,Suitable
10,6,0,Auli,318.57142857142856,-4.3,1.1571428571428573,1.1428571428571428,46.285714285714285,277,2020-10-18,Suitable
10,0,0,Auli,303.14285714285717,-4.771428571428572,1.7714285714285711,1.5714285714285714,44.714285714285715,212,2020-10-19,Suitable
10,1,0,Auli,293.14285714285717,-6.1571428571428575,0.9857142857142857,0.5714285714285714,50.857142857142854,324,2020-10-20,Overcrowded
10,2,0,Auli,315.2857142857143,-6.628571428571429,0.8571428571428571,1.1428571428571428,48.857142857142854,412,2020-10-21,Overcrowded
10,3,0,Auli,289.2857142857143,-5.071428571428571,0.9714285714285714,1.4285714285714286,47.857142857142854,341,2020-10-22,Overcrowded
10,4,0,Auli,283.7142857142857,-5.728571428571429,1.0428571428571427,0.8571428571428571,52.0,282,2020-10-23,Suitable
10,5,0,Auli,253.42857142857142,-3.028571428571429,0.6285714285714287,1.1428571428571428,41.142857142857146,356,2020-10-24,Overcrowded
10,6,1,Auli,280.14285714285717,-6.5,1.0857142857142859,0.8571428571428571,57.57142857142857,250,2020-10-25,Suitable
10,0,0,Auli,300.14285714285717,-5.228571428571429,1.1428571428571428,1.0,52.0,226,2020-10-26,Suitable
10,1,0,Auli,324.42857142857144,-5.842857142857142,0.6571428571428571,1.0,44.42857142857143,250,2020-10-27,Suitable
10,2,0,Auli,293.57142857142856,-2.6285714285714286,0.8571428571428571,1.0,48.857142857142854,283,2020-10-28,Suitable
10,3,0,Auli,279.14285714285717,-6.228571428571429,1.1714285714285715,1.5714285714285714,44.142857142857146,200,2020-10-29,Suitable
10,4,1,Auli,315.85714285714283,-6.200000000000001,1.3714285714285714,1.2857142857142858,54.285714285714285,329,2020-10-30,Overcrowded
10,5,0,Auli,306.2857142857143,-5.328571428571428,1.6142857142857143,0.42857142857142855,49.0,348,2020-10-31,Overcrowded
11,6,0,Auli,299.2857142857143,-1.1142857142857143,0.7285714285714285,0.8571428571428571,45.0,296,2020-11-01,Suitable
11,0,0,Auli,309.14285714285717,-4.771428571428571,0.9571428571428572,0.8571428571428571,48.285714285714285,317,2020-11-02,Overcrowded
11,1,0,Auli,293.2857142857143,-4.428571428571428,1.2857142857142858,1.2857142857142858,63.142857142857146,320,2020-11-03,Overcrowded
11,2,0,Auli,297.85714285714283,-4.114285714285714,1.442857142857143,0.42857142857142855,54.857142857142854,266,2020-11-04,Suitable
11,3,0,Auli,325.57142857142856,-2.9,0.8714285714285713,0.42857142857142855,43.857142857142854,355,2020-11-05,Overcrowded
11,4,0,Auli,286.2857142857143,-5.114285714285714,0.6857142857142857,1.1428571428571428,58.142857142857146,295,2020-11-06,Suitable
11,5,0,Auli,310.0,-0.7857142857142855,0.6285714285714287,0.5714285714285714,45.57142857142857,315,2020-11-07,Overcrowded
11,6,0,Auli,269.85714285714283,-4.942857142857142,0.6285714285714287,1.2857142857142858,52.714285714285715,274,2020-11-08,Suitable
11,0,0,Auli,311.2857142857143,-4.628571428571428,0.5285714285714286,1.0,53.857142857142854,322,2020-11-09,Overcrowded
11,1,0,Auli,295.2857142857143,-4.714285714285714,0.7428571428571429,1.4285714285714286,57.285714285714285,261,2020-11-10,Suitable
