site,date,tourists,temp,precip,event_count,trend_score
Nainital,2022-07-21,236,19.7,6.5,1,53
Nainital,2022-07-22,138,14.9,7.4,0,66
Nainital,2022-07-23,257,14.2,8.8,0,58
Nainital,2022-07-24,156,17.0,8.1,0,52
Nainital,2022-07-25,266,13.7,8.4,1,62
Nainital,2022-07-26,239,20.5,10.2,0,47
Nainital,2022-07-27,211,15.4,6.8,0,15
Nainital,2022-07-28,145,15.2,8.9,0,64
Nainital,2022-07-29,287,22.1,8.8,0,90
Nainital,2022-07-30,204,17.9,7.9,0,3
Nainital,2022-07-31,145,14.6,8.8,1,32
Nainital,2022-08-01,138,6.0,7.3,0,37
Nainital,2022-08-02,213,12.1,7.0,0,33
Nainital,2022-08-03,147,12.5,6.7,0,31
Nainital,2022-08-04,234,3.1,7.0,1,86
Nainital,2022-08-05,172,12.4,6.2,0,42
Nainital,2022-08-06,224,12.8,8.0,0,52
Nainital,2022-08-07,178,5.1,9.0,0,64
Nainital,2022-08-08,273,12.6,9.2,0,32
Nainital,2022-08-09,188,9.7,8.6,0,23
Nainital,2022-08-10,116,10.2,6.9,0,46
Nainital,2022-08-11,195,13.3,8.6,0,40
Nainital,2022-08-12,164,10.5,7.7,0,86
Nainital,2022-08-13,199,12.2,8.0,0,44
Nainital,2022-08-14,216,12.1,8.6,0,63
Nainital,2022-08-15,248,14.2,7.5,0,43
Nainital,2022-08-16,166,11.5,8.5,0,20
Nainital,2022-08-17,156,11.3,6.3,0,33
Nainital,2022-08-18,107,13.2,7.9,0,38
Nainital,2022-08-19,212,6.9,6.9,0,32
Nainital,2022-08-20,87,8.2,7.7,0,47
Nainital,2022-08-21,233,14.9,9.1,2,77
Nainital,2022-08-22,102,3.8,8.8,0,48
Nainital,2022-08-23,242,10.7,7.3,0,63
Nainital,2022-08-24,148,7.9,7.5,0,38
Nainital,2022-08-25,208,11.8,8.6,1,38
Nainital,2022-08-26,173,7.3,7.4,0,38
Nainital,2022-08-27,188,9.9,9.0,0,29
Nainital,2022-08-28,217,8.7,7.9,0,74
Nainital,2022-08-29,254,11.9,7.2,0,42
Nainital,2022-08-30,265,7.9,7.5,0,42
Nainital,2022-08-31,129,12.5,7.8,2,30
Nainital,2022-09-01,267,8.2,4.4,0,18
Nainital,2022-09-02,292,2.6,3.4,0,29
Nainital,2022-09-03,326,8.6,3.3,0,43
Nainital,2022-09-04,275,8.4,5.6,0,34
Nainital,2022-09-05,301,9.1,2.6,0,42
Nainital,2022-09-06,294,3.9,1.4,0,55
Nainital,2022-09-07,193,6.0,2.6,0,41
Nainital,2022-09-08,265,9.7,3.6,0,43
Nainital,2022-09-09,321,8.2,5.0,0,59
Nainital,2022-09-10,286,2.4,3.3,1,41
Nainital,2022-09-11,364,3.8,2.4,0,52
Nainital,2022-09-12,364,2.8,3.7,0,63
Nainital,2022-09-13,306,8.1,3.2,0,67
Nainital,2022-09-14,256,8.5,3.0,0,57
Nainital,2022-09-15,219,9.9,4.3,0,33
Nainital,2022-09-16,266,2.0,3.9,0,19
Nainital,2022-09-17,318,6.9,2.8,0,62
Nainital,2022-09-18,212,6.2,2.2,0,66
Nainital,2022-09-19,248,9.4,3.7,0,43
Nainital,2022-09-20,271,10.4,2.9,0,69
Nainital,2022-09-21,360,5.6,3.3,0,45
Nainital,2022-09-22,363,3.5,3.8,0,78
Nainital,2022-09-23,272,6.8,2.9,0,62
Nainital,2022-09-24,279,8.9,2.0,0,58
Nainital,2022-09-25,321,4.8,2.6,0,31
Nainital,2022-09-26,325,9.8,2.2,0,66
Nainital,2022-09-27,291,6.2,2.6,0,72
Nainital,2022-09-28,234,10.4,1.5,0,39
Nainital,2022-09-29,286,6.1,3.1,0,40
Nainital,2022-09-30,310,2.6,2.6,0,46
Nainital,2022-10-01,326,6.2,3.1,1,71
Nainital,2022-10-02,359,8.1,2.9,2,47
Nainital,2022-10-03,405,6.7,3.7,2,55
Nainital,2022-10-04,342,9.2,1.1,1,61
Nainital,2022-10-05,325,2.6,1.3,1,57
Nainital,2022-10-06,292,7.2,3.3,3,22
Nainital,2022-10-07,256,9.6,1.6,1,22
Nainital,2022-10-08,269,6.4,4.1,0,46
Nainital,2022-10-09,363,6.6,3.9,2,45
Nainital,2022-10-10,348,6.5,3.5,2,82
Nainital,2022-10-11,355,6.8,1.6,3,67
Nainital,2022-10-12,228,1.6,3.7,0,80
Nainital,2022-10-13,243,8.4,2.5,1,64
Nainital,2022-10-14,410,8.4,2.3,1,49
Nainital,2022-10-15,306,4.7,2.1,2,70
Nainital,2022-10-16,307,6.0,3.3,0,51
Nainital,2022-10-17,255,1.2,2.2,0,74
Nainital,2022-10-18,239,6.9,1.7,1,72
Nainital,2022-10-19,317,7.4,2.8,3,36
Nainital,2022-10-20,291,-0.5,3.2,0,50
Nainital,2022-10-21,219,7.1,2.5,2,45
Nainital,2022-10-22,298,8.1,1.8,0,35
Nainital,2022-10-23,320,-1.6,2.3,1,41
Nainital,2022-10-24,195,5.3,2.7,1,55
Nainital,2022-10-25,270,8.8,3.4,3,66
Nainital,2022-10-26,345,6.1,5.0,0,55
Nainital,2022-10-27,329,7.1,3.3,1,62
Nainital,2022-10-28,322,8.6,2.3,0,57
Nainital,2022-10-29,342,7.5,2.9,3,24
Nainital,2022-10-30,420,-0.6,2.7,1,35
Nainital,2022-10-31,312,4.8,1.4,1,62
Nainital,2022-11-01,350,7.5,2.6,1,53
Nainital,2022-11-02,371,10.2,3.0,1,78
Nainital,2022-11-03,365,6.9,3.5,0,42
Nainital,2022-11-04,259,10.0,3.9,1,63
Nainital,2022-11-05,351,9.7,3.7,0,59
Nainital,2022-11-06,314,9.6,4.2,1,51
Nainital,2022-11-07,295,9.5,2.8,0,73
Nainital,2022-11-08,245,12.4,3.7,1,50
Nainital,2022-11-09,298,4.2,2.1,0,54
Nainital,2022-11-10,262,8.1,2.6,3,36
Nainital,2022-11-11,383,8.5,3.5,0,4
Nainital,2022-11-12,368,3.9,3.0,1,68
Nainital,2022-11-13,221,9.2,2.2,1,86
Nainital,2022-11-14,256,5.6,3.0,0,51
Nainital,2022-11-15,302,5.6,3.5,0,97
Nainital,2022-11-16,242,2.2,2.3,1,84
Nainital,2022-11-17,323,4.1,3.6,0,63
Nainital,2022-11-18,258,5.6,2.4,1,47
Nainital,2022-11-19,232,8.1,2.5,2,29
Nainital,2022-11-20,222,4.6,1.4,2,63
Nainital,2022-11-21,318,9.7,4.5,1,51
Nainital,2022-11-22,251,3.4,4.0,1,45
Nainital,2022-11-23,222,14.2,1.8,0,62
Nainital,2022-11-24,296,5.4,3.1,2,57
Nainital,2022-11-25,190,5.1,3.6,2,37
Nainital,2022-11-26,338,1.4,2.1,1,41
Nainital,2022-11-27,233,9.6,3.1,1,61
Nainital,2022-11-28,189,2.4,2.7,0,38
Nainital,2022-11-29,210,6.8,2.8,2,41
Nainital,2022-11-30,363,5.3,2.1,1,52
Nainital,2022-12-01,234,10.5,3.4,0,26
Nainital,2022-12-02,203,13.0,3.6,1,39
Nainital,2022-12-03,224,9.0,1.7,0,49
Nainital,2022-12-04,225,9.9,2.4,0,25
Nainital,2022-12-05,172,12.3,3.3,0,88
Nainital,2022-12-06,227,13.9,2.5,0,39
Nainital,2022-12-07,190,10.6,3.0,0,30
Nainital,2022-12-08,139,9.4,4.0,0,79
Nainital,2022-12-09,134,10.8,3.0,0,48
Nainital,2022-12-10,164,7.6,2.5,0,35
Nainital,2022-12-11,310,17.4,3.4,0,24
Nainital,2022-12-12,145,8.7,6.4,0,58
Nainital,2022-12-13,282,12.9,3.8,0,32
Nainital,2022-12-14,298,7.5,6.4,0,53
Nainital,2022-12-15,183,14.0,0.6,0,58
Nainital,2022-12-16,193,8.3,3.5,1,54
Nainital,2022-12-17,229,13.7,2.0,0,46
Nainital,2022-12-18,174,5.1,4.6,0,79
Nainital,2022-12-19,194,9.8,3.4,0,26
Nainital,2022-12-20,230,7.0,2.6,0,77
Nainital,2022-12-21,239,2.8,3.3,0,65
Nainital,2022-12-22,233,7.4,4.3,0,50
Nainital,2022-12-23,127,10.2,3.8,0,39
Nainital,2022-12-24,186,10.4,2.9,0,85
Nainital,2022-12-25,255,9.2,3.5,1,41
Nainital,2022-12-26,129,12.2,1.8,0,45
Nainital,2022-12-27,233,15.1,1.4,0,58
Nainital,2022-12-28,178,13.5,3.5,0,65
Nainital,2022-12-29,219,10.6,3.2,1,21
Nainital,2022-12-30,168,10.5,4.7,0,29
Nainital,2022-12-31,198,5.9,4.4,0,16
Nainital,2023-01-01,240,12.2,3.1,0,31
Nainital,2023-01-02,264,12.1,2.6,0,34
Nainital,2023-01-03,153,21.8,3.1,1,44
Nainital,2023-01-04,158,13.0,3.0,0,73
Nainital,2023-01-05,187,11.7,4.6,0,82
Nainital,2023-01-06,202,18.9,1.1,0,45
Nainital,2023-01-07,245,21.1,4.5,0,53
Nainital,2023-01-08,248,19.8,1.9,0,37
Nainital,2023-01-09,198,16.9,3.9,0,63
Nainital,2023-01-10,217,14.6,2.1,0,53
Nainital,2023-01-11,245,19.7,3.0,0,28
Nainital,2023-01-12,191,14.4,3.2,0,38
Nainital,2023-01-13,271,16.1,4.4,0,40
Nainital,2023-01-14,257,14.0,1.6,0,54
Nainital,2023-01-15,100,17.3,3.6,0,30
Nainital,2023-01-16,127,18.5,4.8,0,40
Nainital,2023-01-17,163,17.3,3.3,0,48
Nainital,2023-01-18,221,18.4,2.7,0,27
Nainital,2023-01-19,141,13.0,3.5,0,20
Nainital,2023-01-20,235,14.9,3.5,0,56
Nainital,2023-01-21,202,14.3,3.2,0,77
Nainital,2023-01-22,197,15.7,3.0,0,78
Nainital,2023-01-23,222,13.1,2.7,0,75
Nainital,2023-01-24,122,16.6,3.2,1,59
Nainital,2023-01-25,189,17.1,2.9,0,82
Nainital,2023-01-26,120,13.5,2.4,0,53
Nainital,2023-01-27,267,15.2,2.5,0,84
Nainital,2023-01-28,146,16.8,3.1,0,43
Nainital,2023-01-29,217,17.6,4.2,0,62
Nainital,2023-01-30,206,13.8,3.4,0,18
Nainital,2023-01-31,204,14.7,4.7,0,26
Nainital,2023-02-01,194,15.4,3.4,0,56
Nainital,2023-02-02,270,19.6,2.6,0,2
Nainital,2023-02-03,281,23.5,2.4,0,88
Nainital,2023-02-04,200,19.5,3.8,0,23
Nainital,2023-02-05,153,17.3,2.5,0,100
Nainital,2023-02-06,243,14.3,1.5,0,56
Nainital,2023-02-07,119,19.1,2.1,0,55
Nainital,2023-02-08,267,19.4,2.7,0,30
Nainital,2023-02-09,154,23.6,2.2,0,37
Nainital,2023-02-10,249,25.1,4.6,0,59
Nainital,2023-02-11,158,18.9,3.7,1,53
Nainital,2023-02-12,255,20.2,2.4,1,50
Nainital,2023-02-13,150,22.4,2.8,0,28
Nainital,2023-02-14,228,22.0,2.0,0,19
Nainital,2023-02-15,255,20.5,4.0,0,49
Nainital,2023-02-16,180,22.3,3.3,1,78
Nainital,2023-02-17,240,21.4,3.3,0,79
Nainital,2023-02-18,171,18.1,3.8,0,39
Nainital,2023-02-19,224,19.3,3.8,0,68
Nainital,2023-02-20,229,25.3,3.1,0,35
Nainital,2023-02-21,184,17.6,3.1,1,52
Nainital,2023-02-22,152,21.1,2.7,0,41
Nainital,2023-02-23,247,20.8,3.3,0,64
Nainital,2023-02-24,220,26.0,3.7,0,44
Nainital,2023-02-25,196,18.2,2.0,0,67
Nainital,2023-02-26,145,20.6,2.4,0,47
Nainital,2023-02-27,169,21.4,4.1,1,58
Nainital,2023-02-28,189,24.3,6.0,0,37
Nainital,2023-03-01,255,25.6,3.9,3,56
Nainital,2023-03-02,220,26.4,4.0,0,39
Nainital,2023-03-03,248,20.9,2.7,0,29
Nainital,2023-03-04,70,21.9,3.2,1,35
Nainital,2023-03-05,115,21.3,2.7,2,60
Nainital,2023-03-06,309,22.8,4.7,2,68
Nainital,2023-03-07,266,27.4,2.7,1,75
Nainital,2023-03-08,164,23.1,3.7,0,42
Nainital,2023-03-09,151,26.4,3.1,1,84
Nainital,2023-03-10,227,26.2,3.8,1,40
Nainital,2023-03-11,150,26.8,0.5,1,27
Nainital,2023-03-12,211,22.1,3.1,1,55
Nainital,2023-03-13,269,28.4,3.9,2,55
Nainital,2023-03-14,157,21.7,3.7,0,70
Nainital,2023-03-15,203,23.5,1.8,0,41
Nainital,2023-03-16,267,19.4,2.4,3,0
Nainital,2023-03-17,113,20.0,0.9,2,44
Nainital,2023-03-18,191,30.2,2.8,0,85
Nainital,2023-03-19,219,26.1,4.3,2,52
Nainital,2023-03-20,186,28.5,2.8,3,36
Nainital,2023-03-21,162,21.6,4.7,2,75
Nainital,2023-03-22,212,22.1,2.6,0,46
Nainital,2023-03-23,173,18.5,3.1,1,73
Nainital,2023-03-24,172,26.6,1.0,1,73
Nainital,2023-03-25,243,28.1,3.1,0,36
Nainital,2023-03-26,239,21.8,4.4,0,23
Nainital,2023-03-27,200,25.9,3.0,0,41
Nainital,2023-03-28,221,19.9,2.3,1,37
Nainital,2023-03-29,189,20.9,2.7,0,49
Nainital,2023-03-30,200,25.4,1.6,1,29
Nainital,2023-03-31,203,28.7,2.2,0,67
Nainital,2023-04-01,301,26.6,4.8,1,38
Nainital,2023-04-02,284,24.6,2.8,3,44
Nainital,2023-04-03,284,28.2,2.9,1,15
Nainital,2023-04-04,224,18.7,3.5,2,69
Nainital,2023-04-05,306,24.6,4.6,1,67
Nainital,2023-04-06,376,18.1,1.8,3,34
Nainital,2023-04-07,245,21.4,4.3,0,52
Nainital,2023-04-08,262,28.1,4.2,1,35
Nainital,2023-04-09,325,26.7,2.9,0,79
Nainital,2023-04-10,314,28.3,2.9,2,53
Nainital,2023-04-11,298,23.3,2.0,2,42
Nainital,2023-04-12,436,24.8,3.7,2,46
Nainital,2023-04-13,307,22.8,2.6,0,73
Nainital,2023-04-14,255,27.8,2.2,2,67
Nainital,2023-04-15,272,27.3,1.8,0,65
Nainital,2023-04-16,349,30.1,2.5,1,48
Nainital,2023-04-17,355,19.6,3.0,0,64
Nainital,2023-04-18,234,27.4,2.2,1,73
Nainital,2023-04-19,261,20.6,1.1,1,20
Nainital,2023-04-20,337,26.4,3.5,1,73
Nainital,2023-04-21,242,21.7,4.1,0,39
Nainital,2023-04-22,417,26.7,3.4,1,71
Nainital,2023-04-23,445,29.8,1.6,0,30
Nainital,2023-04-24,307,19.6,5.1,0,85
Nainital,2023-04-25,338,27.7,4.4,0,55
Nainital,2023-04-26,266,27.6,3.1,0,49
Nainital,2023-04-27,227,31.1,2.3,1,33
Nainital,2023-04-28,318,22.0,1.1,1,53
Nainital,2023-04-29,309,25.5,3.0,0,0
Nainital,2023-04-30,235,24.1,4.2,1,71
Nainital,2023-05-01,314,28.2,1.8,0,48
Nainital,2023-05-02,299,26.0,3.0,0,56
Nainital,2023-05-03,257,26.6,3.4,0,33
Nainital,2023-05-04,233,24.2,4.4,0,62
Nainital,2023-05-05,169,21.9,3.6,0,79
Nainital,2023-05-06,371,24.9,2.6,0,55
Nainital,2023-05-07,280,24.0,5.0,0,58
Nainital,2023-05-08,280,23.6,2.2,0,39
Nainital,2023-05-09,333,21.9,3.1,0,54
Nainital,2023-05-10,369,25.9,2.7,0,37
Nainital,2023-05-11,309,17.8,2.8,0,29
Nainital,2023-05-12,227,23.1,2.6,0,75
Nainital,2023-05-13,232,20.9,1.8,0,58
Nainital,2023-05-14,351,23.5,2.8,0,62
Nainital,2023-05-15,212,23.8,1.1,0,27
Nainital,2023-05-16,417,23.6,3.5,1,33
Nainital,2023-05-17,347,23.4,4.0,0,38
Nainital,2023-05-18,298,24.2,1.8,0,44
Nainital,2023-05-19,287,26.8,4.4,0,63
Nainital,2023-05-20,335,24.2,1.7,1,53
Nainital,2023-05-21,305,28.3,5.0,0,56
Nainital,2023-05-22,294,25.4,4.6,0,34
Nainital,2023-05-23,272,22.8,2.7,0,34
Nainital,2023-05-24,348,24.8,3.0,0,53
Nainital,2023-05-25,361,29.9,3.3,0,65
Nainital,2023-05-26,225,22.2,1.9,0,63
Nainital,2023-05-27,244,17.5,2.5,0,71
Nainital,2023-05-28,323,26.2,3.0,0,0
Nainital,2023-05-29,244,24.1,3.1,0,70
Nainital,2023-05-30,241,24.4,3.1,0,34
Nainital,2023-05-31,355,25.4,1.8,0,54
Nainital,2023-06-01,255,22.6,2.5,0,27
Nainital,2023-06-02,299,20.0,3.5,0,43
Nainital,2023-06-03,269,18.9,3.6,0,59
Nainital,2023-06-04,352,17.2,2.2,2,67
Nainital,2023-06-05,246,15.8,2.9,0,50
Nainital,2023-06-06,307,18.5,4.5,0,84
Nainital,2023-06-07,303,22.0,4.7,0,94
Nainital,2023-06-08,307,21.9,4.6,0,48
Nainital,2023-06-09,287,16.0,4.7,0,15
Nainital,2023-06-10,228,16.3,2.3,0,25
Nainital,2023-06-11,300,21.8,2.7,0,68
Nainital,2023-06-12,271,27.0,3.2,1,59
Nainital,2023-06-13,259,20.6,3.1,0,52
Nainital,2023-06-14,391,23.5,3.1,0,48
Nainital,2023-06-15,349,19.4,2.8,0,63
Nainital,2023-06-16,345,20.3,3.3,2,54
Nainital,2023-06-17,309,18.1,3.6,0,24
Nainital,2023-06-18,185,20.6,4.1,0,25
Nainital,2023-06-19,251,16.4,0.8,1,14
Nainital,2023-06-20,353,22.4,1.6,0,78
Nainital,2023-06-21,382,23.2,2.2,1,26
Nainital,2023-06-22,297,27.0,3.6,1,33
Nainital,2023-06-23,353,20.2,2.3,0,68
Nainital,2023-06-24,312,24.4,3.2,0,32
Nainital,2023-06-25,338,14.1,3.7,0,43
Nainital,2023-06-26,378,16.3,4.6,0,38
Nainital,2023-06-27,257,25.4,2.9,0,34
Nainital,2023-06-28,250,17.8,3.1,0,59
Nainital,2023-06-29,288,19.3,1.1,0,31
Nainital,2023-06-30,332,24.5,2.4,0,15
Nainital,2023-07-01,190,14.3,8.7,0,52
Nainital,2023-07-02,129,17.8,8.4,0,75
Nainital,2023-07-03,294,16.2,7.4,0,27
Nainital,2023-07-04,192,13.5,6.0,1,59
Nainital,2023-07-05,190,8.2,7.4,1,32
Nainital,2023-07-06,180,16.9,9.4,0,62
Nainital,2023-07-07,249,16.0,7.6,1,31
Nainital,2023-07-08,101,20.4,9.2,0,74
Nainital,2023-07-09,198,18.8,6.8,0,68
Nainital,2023-07-10,164,17.4,7.5,0,47
Nainital,2023-07-11,231,15.9,8.3,0,62
Nainital,2023-07-12,129,10.5,7.7,1,56
Nainital,2023-07-13,189,16.3,7.6,0,9
Nainital,2023-07-14,187,14.9,8.8,1,50
Nainital,2023-07-15,139,21.1,7.2,0,48
Nainital,2023-07-16,185,18.4,8.2,0,41
Nainital,2023-07-17,177,10.7,9.9,0,79
Nainital,2023-07-18,170,14.4,8.0,0,42
Nainital,2023-07-19,209,16.6,6.3,0,82
Nainital,2023-07-20,262,16.8,8.4,3,64
Nainital,2023-07-21,184,14.3,7.9,0,42
Nainital,2023-07-22,197,18.0,9.0,0,36
Nainital,2023-07-23,186,15.3,7.9,0,76
Nainital,2023-07-24,202,10.0,8.2,0,35
Nainital,2023-07-25,221,16.8,10.1,0,43
Nainital,2023-07-26,203,14.2,8.9,0,64
Nainital,2023-07-27,168,13.6,8.0,0,46
Nainital,2023-07-28,181,18.5,9.1,0,48
Nainital,2023-07-29,218,20.7,6.5,0,81
Nainital,2023-07-30,255,15.4,7.3,0,34
Nainital,2023-07-31,286,17.1,8.8,0,28
Nainital,2023-08-01,145,7.8,8.2,0,70
Nainital,2023-08-02,157,4.2,8.6,0,41
Nainital,2023-08-03,165,8.2,8.1,0,59
Nainital,2023-08-04,195,9.6,8.3,0,76
Nainital,2023-08-05,151,17.9,8.3,0,28
Nainital,2023-08-06,223,13.6,7.8,0,71
Nainital,2023-08-07,214,14.7,9.6,0,92
Nainital,2023-08-08,197,14.2,8.6,0,56
Nainital,2023-08-09,173,12.1,8.2,0,40
Nainital,2023-08-10,167,10.6,8.0,0,62
Nainital,2023-08-11,273,9.6,7.9,0,72
Nainital,2023-08-12,263,17.4,6.3,0,67
Nainital,2023-08-13,144,10.8,8.9,0,14
Nainital,2023-08-14,289,11.1,8.2,0,38
Nainital,2023-08-15,214,8.3,7.1,0,39
Nainital,2023-08-16,313,13.9,6.8,0,32
Nainital,2023-08-17,254,12.0,6.5,1,15
Nainital,2023-08-18,148,8.2,8.9,0,25
Nainital,2023-08-19,247,8.9,9.3,0,62
Nainital,2023-08-20,242,9.1,7.3,0,78
Nainital,2023-08-21,243,14.7,8.1,0,51
Nainital,2023-08-22,138,9.1,7.0,0,67
Nainital,2023-08-23,152,8.7,7.1,0,32
Nainital,2023-08-24,158,7.8,9.0,0,44
Nainital,2023-08-25,227,4.7,7.6,0,63
Nainital,2023-08-26,174,13.6,7.9,0,73
Nainital,2023-08-27,150,10.5,6.7,0,36
Nainital,2023-08-28,201,7.3,7.6,2,48
Nainital,2023-08-29,168,8.9,6.4,0,63
Nainital,2023-08-30,265,12.2,6.0,0,56
Nainital,2023-08-31,171,10.4,10.1,0,26
Nainital,2023-09-01,199,4.3,3.0,0,72
Nainital,2023-09-02,294,7.5,3.2,0,63
Nainital,2023-09-03,260,6.4,2.2,1,48
Nainital,2023-09-04,310,2.8,1.0,0,60
Nainital,2023-09-05,369,-2.8,2.8,0,8
Nainital,2023-09-06,292,7.2,3.0,1,63
Nainital,2023-09-07,274,3.0,3.2,0,48
Nainital,2023-09-08,303,6.9,2.6,0,73
Nainital,2023-09-09,307,5.1,2.4,2,75
Nainital,2023-09-10,339,9.0,2.8,0,52
Nainital,2023-09-11,329,1.7,3.1,1,30
Nainital,2023-09-12,290,9.7,2.6,0,47
Nainital,2023-09-13,324,1.9,1.1,1,64
Nainital,2023-09-14,274,8.0,4.4,0,79
Nainital,2023-09-15,321,4.1,1.0,0,54
Nainital,2023-09-16,343,4.3,3.7,0,38
Nainital,2023-09-17,317,11.0,3.3,0,32
Nainital,2023-09-18,288,2.3,3.3,0,56
Nainital,2023-09-19,344,5.5,4.7,0,95
Nainital,2023-09-20,326,3.5,1.6,0,30
Nainital,2023-09-21,420,9.2,2.7,0,49
Nainital,2023-09-22,266,5.1,4.8,0,66
Nainital,2023-09-23,374,11.1,2.7,0,42
Nainital,2023-09-24,327,8.2,2.6,0,86
Nainital,2023-09-25,353,4.9,4.5,1,57
Nainital,2023-09-26,349,5.2,3.1,1,38
Nainital,2023-09-27,378,0.9,4.2,0,65
Nainital,2023-09-28,286,6.1,4.2,0,63
Nainital,2023-09-29,225,3.0,1.6,0,73
Nainital,2023-09-30,289,8.0,2.7,0,74
Nainital,2023-10-01,279,4.3,0.4,3,68
Nainital,2023-10-02,293,5.2,4.1,1,57
Nainital,2023-10-03,360,4.4,3.8,2,81
Nainital,2023-10-04,319,6.3,0.5,4,39
Nainital,2023-10-05,316,3.9,1.8,0,61
Nainital,2023-10-06,268,3.8,2.8,2,47
Nainital,2023-10-07,278,3.0,3.7,2,69
Nainital,2023-10-08,280,3.7,3.2,0,38
Nainital,2023-10-09,399,4.4,1.4,1,65
Nainital,2023-10-10,287,8.3,3.2,0,38
Nainital,2023-10-11,237,1.4,1.8,1,53
Nainital,2023-10-12,281,-1.3,1.9,2,62
Nainital,2023-10-13,327,5.1,3.4,3,76
Nainital,2023-10-14,319,3.1,2.2,2,43
Nainital,2023-10-15,327,7.7,4.1,1,23
Nainital,2023-10-16,271,5.5,1.3,2,38
Nainital,2023-10-17,248,5.9,3.8,3,48
Nainital,2023-10-18,386,5.7,3.7,2,44
Nainital,2023-10-19,329,2.4,5.0,0,81
Nainital,2023-10-20,372,4.1,3.8,3,87
Nainital,2023-10-21,250,0.7,2.1,1,51
Nainital,2023-10-22,260,7.8,2.3,0,50
Nainital,2023-10-23,283,5.1,3.8,0,50
Nainital,2023-10-24,317,6.2,1.2,2,66
Nainital,2023-10-25,328,1.5,2.1,2,60
Nainital,2023-10-26,290,4.7,3.6,0,50
Nainital,2023-10-27,219,6.7,4.0,1,68
Nainital,2023-10-28,275,1.2,2.3,1,0
Nainital,2023-10-29,247,0.6,3.2,1,56
Nainital,2023-10-30,270,1.8,1.2,2,34
Nainital,2023-10-31,356,0.1,2.9,0,63
Nainital,2023-11-01,271,5.9,2.5,2,34
Nainital,2023-11-02,297,8.1,2.9,2,66
Nainital,2023-11-03,315,3.1,2.3,2,29
Nainital,2023-11-04,301,5.8,3.2,1,41
Nainital,2023-11-05,301,6.4,1.2,2,45
Nainital,2023-11-06,376,8.8,2.5,0,62
Nainital,2023-11-07,320,4.7,4.1,2,44
Nainital,2023-11-08,324,10.7,4.7,0,56
Nainital,2023-11-09,300,3.9,1.9,1,33
Nainital,2023-11-10,264,2.9,4.1,0,50
Nainital,2023-11-11,223,10.4,3.4,5,76
Nainital,2023-11-12,397,6.0,2.2,1,27
Nainital,2023-11-13,436,10.9,2.8,0,65
Nainital,2023-11-14,273,3.8,4.0,2,33
Nainital,2023-11-15,339,6.2,2.5,1,62
Nainital,2023-11-16,261,10.1,1.6,0,69
Nainital,2023-11-17,329,4.9,2.5,1,63
Nainital,2023-11-18,250,10.7,2.9,0,58
Nainital,2023-11-19,323,4.0,2.0,2,21
Nainital,2023-11-20,395,8.1,3.3,3,89
Nainital,2023-11-21,269,5.1,2.7,1,62
Nainital,2023-11-22,252,5.3,3.1,0,54
Nainital,2023-11-23,274,7.2,1.3,3,53
Nainital,2023-11-24,397,6.5,4.5,1,52
Nainital,2023-11-25,275,4.9,2.4,0,44
Nainital,2023-11-26,281,8.5,4.1,3,55
Nainital,2023-11-27,293,5.3,2.1,0,72
Nainital,2023-11-28,277,7.6,3.6,0,45
Nainital,2023-11-29,291,9.1,3.8,1,47
Nainital,2023-11-30,264,6.5,2.4,0,68
Nainital,2023-12-01,157,14.3,0.3,0,60
Nainital,2023-12-02,218,9.2,1.6,0,61
Nainital,2023-12-03,98,16.8,3.3,0,59
Nainital,2023-12-04,172,10.9,3.3,0,27
Nainital,2023-12-05,304,15.2,4.5,0,88
Nainital,2023-12-06,205,5.6,1.2,0,49
Nainital,2023-12-07,212,5.8,1.9,0,52
Nainital,2023-12-08,292,7.2,2.7,0,64
Nainital,2023-12-09,217,10.4,1.7,1,49
Nainital,2023-12-10,305,3.8,3.8,0,36
Nainital,2023-12-11,217,17.1,3.6,0,77
Nainital,2023-12-12,212,13.0,3.9,0,77
Nainital,2023-12-13,184,7.7,2.3,0,63
Nainital,2023-12-14,174,8.6,3.6,0,45
Nainital,2023-12-15,302,6.9,3.3,0,59
Nainital,2023-12-16,298,9.4,2.2,1,54
Nainital,2023-12-17,152,8.9,3.5,0,40
Nainital,2023-12-18,177,8.7,4.4,0,31
Nainital,2023-12-19,248,12.8,2.6,0,54
Nainital,2023-12-20,184,10.0,1.8,1,58
Nainital,2023-12-21,179,10.5,2.8,0,69
Nainital,2023-12-22,168,13.5,4.7,0,51
Nainital,2023-12-23,152,12.3,1.7,1,56
Nainital,2023-12-24,172,9.5,4.3,0,77
Nainital,2023-12-25,195,11.9,4.7,0,27
Nainital,2023-12-26,241,9.7,3.0,1,21
Nainital,2023-12-27,194,12.8,4.1,0,69
Nainital,2023-12-28,235,10.4,3.0,0,40
Nainital,2023-12-29,170,7.9,2.8,0,68
Nainital,2023-12-30,189,11.5,3.3,0,85
Nainital,2023-12-31,228,7.1,2.9,0,48
Nainital,2024-01-01,154,12.1,3.5,0,63
Nainital,2024-01-02,210,14.8,3.2,0,61
Nainital,2024-01-03,246,16.9,4.5,0,86
Nainital,2024-01-04,190,11.5,4.1,0,51
Nainital,2024-01-05,183,17.2,1.0,0,56
Nainital,2024-01-06,212,13.4,3.5,0,47
Nainital,2024-01-07,303,12.2,3.1,0,36
Nainital,2024-01-08,216,13.0,1.0,0,0
